Name,State Land,Latitude,Longitude,Address,Town,County,,
Grass Pond Primitive Campsite 31,Five Ponds Wilderness,44.09214703,-74.79863219,"54 R Barber Pt CR, CBD",Clifton,St. Lawrence,,
Griffin Rapids Lean-To,Five Ponds Wilderness,44.08416539,-74.96874797,653 Inlet Rd,Fine,St. Lawrence,,
High Falls No. 1 Lean-To,Five Ponds Wilderness,44.06890983,-74.90939691,54 S Shore Rd,Fine,St. Lawrence,,
High Falls No. 2 Lean-To,Five Ponds Wilderness,44.06891349,-74.91131297,54 S Shore Rd,Fine,St. Lawrence,,
Janacks Landing Lean-To,Five Ponds Wilderness,44.11235817,-74.89149225,54 S Shore Rd,Clifton,St. Lawrence,,
Janacks Landing Primitive Campsite,Five Ponds Wilderness,44.11235037,-74.89220504,54 S Shore Rd,Clifton,St. Lawrence,,
Little Shallow Lean-To,Five Ponds Wilderness,44.04757319,-74.95313183,653 Inlet Rd,Webb,Herkimer,,
Lows Lake Primitive Campsite 13,Five Ponds Wilderness,44.08908246,-74.74258125,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 14,Five Ponds Wilderness,44.08829873,-74.73907346,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 15,Five Ponds Wilderness,44.08680493,-74.73430815,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 16,Five Ponds Wilderness,44.08697768,-74.73719462,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 17,Five Ponds Wilderness,44.08460392,-74.74423274,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 18,Five Ponds Wilderness,44.0829376,-74.7517259,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 19,Five Ponds Wilderness,44.08577052,-74.76988252,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 20,Five Ponds Wilderness,44.0845823,-74.76551514,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 21,Five Ponds Wilderness,44.08410671,-74.76714315,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 22,Five Ponds Wilderness,44.08348729,-74.76899882,2359 Sabattis Tract Rd CBD,Colton,St. Lawrence,,
Lows Lake Primitive Campsite 23,Five Ponds Wilderness,44.08481154,-74.77934301,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 24,Five Ponds Wilderness,44.08214124,-74.78372222,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 25,Five Ponds Wilderness,44.08257819,-74.7857622,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 26,Five Ponds Wilderness,44.08057676,-74.78326524,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 27,Five Ponds Wilderness,44.07770973,-74.78602313,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 28,Five Ponds Wilderness,44.07697933,-74.78767361,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 29,Five Ponds Wilderness,44.08558855,-74.80275273,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 30,Five Ponds Wilderness,44.08783926,-74.79962218,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 32,Five Ponds Wilderness,44.09543594,-74.80460932,"54 R Barber Pt CR, CBD",Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 33,Five Ponds Wilderness,44.09388898,-74.8066178,"54 R Barber Pt CR, CBD",Clifton,St. Lawrence,,
Lows Lake Primitive Campsite 34,Five Ponds Wilderness,44.0727028,-74.81433132,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lows Lake Primitive Campsite 35,Five Ponds Wilderness,44.06841353,-74.78892998,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lows Lake Primitive Campsite 37,Five Ponds Wilderness,44.06315824,-74.76314231,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lows Lake Primitive Campsite 38,Five Ponds Wilderness,44.06608054,-74.76628108,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lows Lake Primitive Campsite 39,Five Ponds Wilderness,44.07148851,-74.78169799,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Lows Lake Primitive Campsite 40,Five Ponds Wilderness,44.07841842,-74.75494145,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Moose Bay Landing Primitive Campsite,Five Ponds Wilderness,44.06844597,-74.78354494,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Olmstead Pond Campsite,Five Ponds Wilderness,44.12191487,-74.84611264,345 S Shore Rd,Clifton,St. Lawrence,,
Olmstead Pond Campsite,Five Ponds Wilderness,44.12414882,-74.84401834,345 S Shore Rd,Clifton,St. Lawrence,,
Olmstead Pond Lean-To,Five Ponds Wilderness,44.11983281,-74.84548902,345 S Shore Rd,Clifton,St. Lawrence,,
Oswegatchie River Campsite 5,Five Ponds Wilderness,44.04844566,-74.86176785,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 9,Five Ponds Wilderness,44.05997162,-74.88627678,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 10,Five Ponds Wilderness,44.06096856,-74.88818836,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 11,Five Ponds Wilderness,44.06368136,-74.89222692,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 12,Five Ponds Wilderness,44.06701057,-74.90417256,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 14,Five Ponds Wilderness,44.06848763,-74.90903934,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 16,Five Ponds Wilderness,44.06919421,-74.90997017,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 17,Five Ponds Wilderness,44.07030826,-74.9119368,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 19,Five Ponds Wilderness,44.07324092,-74.91416336,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 20,Five Ponds Wilderness,44.07477875,-74.91657391,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 21,Five Ponds Wilderness,44.07746683,-74.92023479,54 S Shore Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 22,Five Ponds Wilderness,44.07231405,-74.92858912,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 23,Five Ponds Wilderness,44.07267707,-74.92907367,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 24,Five Ponds Wilderness,44.07319231,-74.9295864,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 25,Five Ponds Wilderness,44.07250675,-74.9294952,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 26,Five Ponds Wilderness,44.06982014,-74.93214453,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 27,Five Ponds Wilderness,44.07149866,-74.93377315,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 28,Five Ponds Wilderness,44.07152842,-74.93849518,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 29,Five Ponds Wilderness,44.06970308,-74.94295217,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 30,Five Ponds Wilderness,44.06892408,-74.94610905,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 31,Five Ponds Wilderness,44.06949136,-74.94796489,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 32,Five Ponds Wilderness,44.07468487,-74.95410706,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 33,Five Ponds Wilderness,44.0733918,-74.95643228,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 35,Five Ponds Wilderness,44.07631976,-74.96192259,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 36,Five Ponds Wilderness,44.08076066,-74.96192854,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 37,Five Ponds Wilderness,44.08144924,-74.96734862,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 39,Five Ponds Wilderness,44.08453906,-74.96829359,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 4,Five Ponds Wilderness,44.0436943,-74.85751647,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 40,Five Ponds Wilderness,44.08981882,-74.96686858,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 41 A,Five Ponds Wilderness,44.09498215,-74.96519748,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 41 B,Five Ponds Wilderness,44.09524547,-74.96512556,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 42,Five Ponds Wilderness,44.09720755,-74.96536328,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 43,Five Ponds Wilderness,44.10106519,-74.96577985,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 44,Five Ponds Wilderness,44.1027485,-74.96679915,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 45,Five Ponds Wilderness,44.10812619,-74.96310889,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 46,Five Ponds Wilderness,44.10999977,-74.96849666,653 Inlet Rd,Fine,St. Lawrence,,
Oswegatchie River Campsite 6,Five Ponds Wilderness,44.0493691,-74.86294216,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Campsite 8,Five Ponds Wilderness,44.0533935,-74.87169571,54 S Shore Rd,Webb,Herkimer,,
Oswegatchie River Canoe Carry Campsite 1,Five Ponds Wilderness,44.07397735,-74.82145108,2359 Sabattis Tract Rd CBD,Clifton,St. Lawrence,,
Primitive Campsite,Five Ponds Wilderness,43.927524,-74.94543,145 Easy St,Webb,Herkimer,,
Primitive Campsite,Five Ponds Wilderness,43.939104,-74.942595,183 Grassy Point Rd AOR,Webb,Herkimer,,
Primitive Campsite,Five Ponds Wilderness,43.9116667,-75.00473047,436 Necessary Dam Rd,Webb,Herkimer,,
Sand Lake Lean-To,Five Ponds Wilderness,44.0152934,-75.00582406,436 Necessary Dam Rd,Webb,Herkimer,,
Shanty Rock Flow Primitive Campsite 26,Five Ponds Wilderness,44.1608019,-74.83941905,243 Lone Pine Rd,Clifton,St. Lawrence,,
Trout Pond Lean-To,Five Ponds Wilderness,43.92848948,-74.94487042,145 Easy St,Webb,Herkimer,,
Unnamed,Five Ponds Wilderness,43.9551776,-75.00547143,436 Necessary Dam Rd,Webb,Herkimer,,
Virgin Timber Landing Primitive Campsite,Five Ponds Wilderness,44.07175648,-74.80529773,2359 Sabattis Tract Rd CBD,Long Lake,Hamilton,,
Wolf Pond Lean-To,Five Ponds Wilderness,44.02957884,-74.98005307,653 Inlet Rd,Webb,Herkimer,,
Unnamed,Frank E. Jadwin Memorial State Forest,44.01704413,-75.32210684,12128 Jerden Falls Rd,Croghan,Lewis,,
Unnamed,Frank E. Jadwin Memorial State Forest,44.01699642,-75.3211335,12128 Jerden Falls Rd,Croghan,Lewis,,
Seventh Lake Campsite 1,Fulton Chain Boat Launch,43.74612148,-74.72630365,625 State Route 28,Inlet,Hamilton,,
Cary Lake Campsite,Fulton Chain Wild Forest,43.75080031,-74.89349144,136 Tee O Wana Rd,Webb,Herkimer,,
Decamp Island Designated Campsite #1,Fulton Chain Wild Forest,43.71560018,-74.91623984,200 Pine Acres Rd N,Webb,Herkimer,,
Decamp Island Designated Campsite #2,Fulton Chain Wild Forest,43.71638062,-74.91682657,200 Pine Acres Rd N,Webb,Herkimer,,
Decamp Island Designated Campsite #3,Fulton Chain Wild Forest,43.71737983,-74.91647218,226 Morrow Point Rd,Webb,Herkimer,,
Decamp Island Designated Campsite #4,Fulton Chain Wild Forest,43.71636233,-74.91734946,200 Pine Acres Rd N,Webb,Herkimer,,
Fulton Chain Wild Forest Bubb Lake Designated Tent Site 1,Fulton Chain Wild Forest,43.76897901,-74.85154916,5126 State Route 28 NAME,Webb,Herkimer,,
Fulton Chain Wild Forest Bubb Lake Designated Tent Site 2,Fulton Chain Wild Forest,43.77476301,-74.84741416,5136 State Route 28 NAME,Webb,Herkimer,,
Moss Lake Campsite #1,Fulton Chain Wild Forest,43.78755067,-74.8456711,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #2,Fulton Chain Wild Forest,43.7868849,-74.84460216,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #2.5,Fulton Chain Wild Forest,43.78675121,-74.84410788,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #3,Fulton Chain Wild Forest,43.78465036,-74.84458935,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #4,Fulton Chain Wild Forest,43.78403489,-74.85049682,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #5,Fulton Chain Wild Forest,43.78263736,-74.85261468,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #6,Fulton Chain Wild Forest,43.78698422,-74.85346947,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #7 Ada Accessible,Fulton Chain Wild Forest,43.78905833,-74.84934036,657 Big Moose Rd,Webb,Herkimer,,
Moss Lake Campsite #8 Ada Accessible,Fulton Chain Wild Forest,43.78974371,-74.84728076,657 Big Moose Rd,Webb,Herkimer,,
Mountain Pond Campsite,Fulton Chain Wild Forest,43.75642071,-74.88522664,4626 State Route 28 NAME,Webb,Herkimer,,
Campsite,Fulton Chain Wild Forest,43.76908695,-74.85051125,5136 State Route 28 NAME,Webb,Herkimer,,
Campsite,Fulton Chain Wild Forest,43.7680144,-74.85685164,5065 State Route 28 NAME,Webb,Herkimer,,
Campsite,Gas Springs State Forest,42.39232794,-77.86747227,2524 Hiltonville Rd,Birdsall,Allegany,,
Campsite,Gas Springs State Forest,42.40562269,-77.8580396,2207 Klipnocky Rd,Birdsall,Allegany,,
Campsite,Gas Springs State Forest,42.40494751,-77.85611394,2207 Klipnocky Rd,Birdsall,Allegany,,
Calico Pond Site 1,Gee Brook State Forest,42.5296217,-75.9413528,5169 Piety Hill Rd,Cincinnatus,Cortland,,
Calico Pond Site 2,Gee Brook State Forest,42.52976481,-75.94200745,5169 Piety Hill Rd,Cincinnatus,Cortland,,
Calico Pond Site 3,Gee Brook State Forest,42.53030282,-75.94171796,5169 Piety Hill Rd,Cincinnatus,Cortland,,
Ch26b34 Campsite,Genegantslet State Forest,42.45107351,-75.75028982,708 Waldon Rd,Smithville,Chenango,,
Top Ten Lean-To,Genegantslet State Forest,42.42288731,-75.76743468,395 Stone Quarry Hill Rd,Smithville,Chenango,,
Base Of Roaring Brook Falls Campsite,Giant Mountain Wilderness,44.15018319,-73.76196088,6 Lee Ln,Keene,Essex,,
Base Of Roaring Brook Falls Campsite,Giant Mountain Wilderness,44.1502454,-73.76181826,6 Lee Ln,Keene,Essex,,
Boquet River Just East Of Jct. 9 & 73 Campsite,Giant Mountain Wilderness,44.10495628,-73.68760802,5549 United States Route 9,Elizabethtown,Essex,,
Boquet River Just East Of Jct. 9 & 73 Campsite,Giant Mountain Wilderness,44.10516642,-73.68552533,5549 United States Route 9,Elizabethtown,Essex,,
Giant Mtn. Lean-To,Giant Mountain Wilderness,44.17591723,-73.72153504,42 Raven Way Building 2 AOR,Keene,Essex,,
Giant's Wash Bowl Campsite,Giant Mountain Wilderness,44.14217562,-73.7389853,6 Lee Ln,Keene,Essex,,
Giant's Wash Bowl Campsite,Giant Mountain Wilderness,44.142697,-73.73896791,6 Lee Ln,Keene,Essex,,
Jct Roaring Brook Trail To Washbowl Trail,Giant Mountain Wilderness,44.15205427,-73.75250764,6 Lee Ln,Keene,Essex,,
Jct Roaring Brook Trail To Washbowl Trail,Giant Mountain Wilderness,44.15207851,-73.75184203,6 Lee Ln,Keene,Essex,,
Marie Louise Pond Campsite,Giant Mountain Wilderness,44.15597282,-73.69741843,5883 United States Route 9,Elizabethtown,Essex,,
Top Of Roaring Brook Falls Campsite,Giant Mountain Wilderness,44.15083828,-73.75966631,6 Lee Ln,Keene,Essex,,
Designated Camp Site,Golden Hill State Forest,42.25727682,-78.52462511,416 Fire Lane Rd AOR,Humphrey,Cattaraugus,,
Designated Camp Site,Golden Hill State Forest,42.24476227,-78.53567581,405 Fire Lane Rd,Humphrey,Cattaraugus,,
Designated Camp Site,Golden Hill State Forest,42.22838609,-78.55140115,401 Wilson Rd,Humphrey,Cattaraugus,,
Designated Camp Site,Golden Hill State Forest,42.25296637,-78.52422796,412 Fire Lane Rd AOR,Humphrey,Cattaraugus,,
Corbett Hollow Campsite,Goundry Hill State Forest,42.31194605,-77.09247191,1440 Sexton Hollow Rd,Orange,Schuyler,,
Guerin Rd Campsite,Goundry Hill State Forest,42.32391579,-77.08042576,1790 Guerin Rd,Orange,Schuyler,,
Switzer Hill Road Campsite #1,Goundry Hill State Forest,42.32343812,-77.06040635,"1855 Phelps Rd CR, CBD",Orange,Schuyler,,
Brumagin Rapids Campsite,Grass River Wild Forest,44.2881134,-74.91968207,945 Tooley Pond Rd,Clare,St. Lawrence,,
Harpers Falls Campsite,Grass River Wild Forest,44.43561225,-75.07530319,1 Donnerville Rd,Clare,St. Lawrence,,
Hollywood Road Campsite 1,Grass River Wild Forest,44.3251303,-74.72414994,629 State Route 56,Colton,St. Lawrence,,
Hollywood Road Campsite 2,Grass River Wild Forest,44.32621827,-74.73080525,14 Blueberry Ln,Colton,St. Lawrence,,
Lampson Falls Campsite,Grass River Wild Forest,44.41603673,-75.0725836,3085 County Route 27,Clare,St. Lawrence,,
Lampson Falls Campsite 1,Grass River Wild Forest,44.40714434,-75.07144682,2960 County Route 27,Clare,St. Lawrence,,
Leonard Pond Campsite,Grass River Wild Forest,44.32967338,-74.74015207,18 Blueberry Ln,Colton,St. Lawrence,,
Spruce Mountain Campsite,Grass River Wild Forest,44.28570186,-74.88871423,945 Tooley Pond Rd,Clifton,St. Lawrence,,
Stone Dam Campsite 10,Grass River Wild Forest,44.36886819,-74.92632386,"1086 Dean Rd CR, HYP",Colton,St. Lawrence,,
Stone Dam Campsite 11,Grass River Wild Forest,44.3704993,-74.92584876,"1086 Dean Rd CR, HYP",Colton,St. Lawrence,,
Stone Dam Campsite 8,Grass River Wild Forest,44.36853174,-74.92665917,"1086 Dean Rd CR, HYP",Colton,St. Lawrence,,
Stone Dam Campsite 9,Grass River Wild Forest,44.36843985,-74.92635264,"1086 Dean Rd CR, HYP",Colton,St. Lawrence,,
Tooley Pond Campsite,Grass River Wild Forest,44.2757077,-74.92037185,945 Tooley Pond Rd,Clare,St. Lawrence,,
Greenwood Road Campsite 1,Greenwood Creek State Forest,44.20606973,-75.19858696,212 Greenwood Rd,Pitcairn,St. Lawrence,,
Greenwood Road Campsite 2,Greenwood Creek State Forest,44.20580653,-75.19827718,212 Greenwood Rd,Pitcairn,St. Lawrence,,
Greenwood Road Campsite 3,Greenwood Creek State Forest,44.20570188,-75.19848491,212 Greenwood Rd,Pitcairn,St. Lawrence,,
Greenwood Road Campsite 4,Greenwood Creek State Forest,44.20426663,-75.19816277,212 Greenwood Rd,Pitcairn,St. Lawrence,,
Greenwood Road Campsite 5,Greenwood Creek State Forest,44.20096565,-75.19487244,212 Greenwood Rd,Pitcairn,St. Lawrence,,
Greenwood Campsite #1,Greenwood State Forest,42.14999478,-77.67445349,1181 State Route 417,Greenwood,Steuben,,
Greenwood Campsite #2,Greenwood State Forest,42.14698806,-77.66260204,1395 State Route 417,Greenwood,Steuben,,
Campsite,Ha-De-Ron-Dah Wilderness,43.721196,-75.1187939,6657 Partridgeville Rd,Webb,Herkimer,,
Middle Branch Lake Lean-To,Ha-De-Ron-Dah Wilderness,43.70292554,-75.09600243,251 Okara Rd W,Webb,Herkimer,,
Middle Settlement Lake Designated Campsite,Ha-De-Ron-Dah Wilderness,43.68702201,-75.09610142,340 Tamarack Lake Rd,Webb,Herkimer,,
Middle Settlement Lake Lean-To,Ha-De-Ron-Dah Wilderness,43.68546734,-75.09834769,340 Tamarack Lake Rd,Webb,Herkimer,,
Unnamed,Ha-De-Ron-Dah Wilderness,43.71983454,-75.12431153,6657 Partridgeville Rd,Greig,Lewis,,
Unnamed,Ha-De-Ron-Dah Wilderness,43.73092377,-75.10063041,262 Hunkins Rd CR,Webb,Herkimer,,
Unnamed,Ha-De-Ron-Dah Wilderness,43.73386322,-75.10089356,262 Hunkins Rd CR,Webb,Herkimer,,
Unnamed,Ha-De-Ron-Dah Wilderness,43.707958,-75.143532,6657 Partridgeville Rd,Greig,Lewis,,
Halcott Lean-To,Halcott Mountain Wild Forest,42.21975349,-74.43910247,589 Turk Hollow Rd,Lexington,Greene,,
Campsite 11,Hall Island State Forest,43.53738625,-75.90127261,186 Dam Rd,Orwell,Oswego,,
Campsite 20,Hall Island State Forest,43.52601202,-75.85883563,4300 County Route 17,Redfield,Oswego,,
Campsite 21,Hall Island State Forest,43.52632501,-75.84957471,4300 County Route 17,Redfield,Oswego,,
Campsite 22,Hall Island State Forest,43.52509938,-75.83291566,38 Yerdon Dr,Redfield,Oswego,,
Campsite 23,Hall Island State Forest,43.5213925,-75.82417718,674 Waterbury Rd,Redfield,Oswego,,
Campsite 24,Hall Island State Forest,43.52464663,-75.82569766,4839 County Route 17,Redfield,Oswego,,
Arnold Pond Tentsite,Hammond Pond Wild Forest,43.87989302,-73.62110594,1784 NYS Route 74,Ticonderoga,Essex,,
Bass Lake Primitive Tentsite,Hammond Pond Wild Forest,43.97521636,-73.68101982,334 Ensign Pond Rd,North Hudson,Essex,,
Campsite,Hammond Pond Wild Forest,44.1539396,-73.5738884,4595 Lincoln Pond Rd,Elizabethtown,Essex,,
Campsite,Hammond Pond Wild Forest,44.1650232,-73.5553918,297 Kingdom Dam Ln Building 1,Elizabethtown,Essex,,
Challis Pond Primitive Tentsite,Hammond Pond Wild Forest,43.98588974,-73.66871792,481 Ensign Pond Rd,North Hudson,Essex,,
Eagle Lake Lean-To,Hammond Pond Wild Forest,43.88615761,-73.56334792,102 Harris Point Way,Crown Point,Essex,,
Eagle Lake Tentsite #1,Hammond Pond Wild Forest,43.88612994,-73.56398064,102 Harris Point Way,Crown Point,Essex,,
Eagle Lake Tentsite #2,Hammond Pond Wild Forest,43.88612456,-73.56379765,102 Harris Point Way,Crown Point,Essex,,
Eagle Lake Tentsite #3,Hammond Pond Wild Forest,43.8861281,-73.5635889,102 Harris Point Way,Crown Point,Essex,,
Hammond Pond Tentsite,Hammond Pond Wild Forest,43.9898251,-73.64930136,495 Ensign Pond Rd,North Hudson,Essex,,
Moose Mt Pond Lean-To,Hammond Pond Wild Forest,43.9655912,-73.64403746,495 Ensign Pond Rd,Crown Point,Essex,,
Peaked Hill Pond Tentsite,Hammond Pond Wild Forest,43.90466366,-73.686204,392 Fraternaland Rd AOR,Schroon,Essex,,
